id,building_num,street,street_suffix,city,zip,block,lot,office_id
42985,2219,64TH,ST,BROOKLYN,11204,,,2
42986,2225,64TH,ST,BROOKLYN,11204,,,2
42987,2270,64TH,ST,BROOKLYN,11204,,,2
42988,2420,64TH,ST,BROOKLYN,11204,,,2
42989,2422,64TH,ST,BROOKLYN,11204,,,2
42990,2426,64TH,ST,BROOKLYN,11204,,,2
42991,2453,64TH,ST,BROOKLYN,11204,,,2
42992,1601,65TH,ST,BROOKLYN,11204,,,2
42993,1621,65TH,ST,BROOKLYN,11204,,,2
42994,1641,65TH,ST,BROOKLYN,11204,,,2
42995,1653,65TH,ST,BROOKLYN,11204,,,2
42996,1681,65TH,ST,BROOKLYN,11204,,,2
42997,1693,65TH,ST,BROOKLYN,11204,,,2
42998,1713,65TH,ST,BROOKLYN,11204,,,2
42999,1827,65TH,ST,BROOKLYN,11204,,,2
43000,1941,65TH,ST,BROOKLYN,11204,,,2
43001,1947,65TH,ST,BROOKLYN,11204,,,2
43002,1961,65TH,ST,BROOKLYN,11204,,,2
43003,1967,65TH,ST,BROOKLYN,11204,,,2
43004,1980,65TH,ST,BROOKLYN,11204,,,2
43005,2309,65TH,ST,BROOKLYN,11204,,,2
43006,2315,65TH,ST,BROOKLYN,11204,,,2
43007,2321,65TH,ST,BROOKLYN,11204,,,2
43008,2325,65TH,ST,BROOKLYN,11204,,,2
43009,2402,65TH,ST,BROOKLYN,11204,,,2
43010,1602,66TH,ST,BROOKLYN,11204,,,2
43011,1606,66TH,ST,BROOKLYN,11204,,,2
43012,1612,66TH,ST,BROOKLYN,11204,,,2
43013,1714,66TH,ST,BROOKLYN,11204,,,2
43014,1718,66TH,ST,BROOKLYN,11204,,,2
43015,1773,66TH,ST,BROOKLYN,11204,,,2
43016,1964,66TH,ST,BROOKLYN,11204,,,2
43017,1719,67TH,ST,BROOKLYN,11204,,,2
43018,1729,67TH,ST,BROOKLYN,11204,,,2
43019,1767,67TH,ST,BROOKLYN,11204,,,2
43020,1776,68TH,ST,BROOKLYN,11204,,,2
43021,2012,68TH,ST,BROOKLYN,11204,,,2
43024,1973,70TH,ST,BROOKLYN,11204,,,2
43025,2017,70TH,ST,BROOKLYN,11204,,,2
43026,2070,71ST,ST,BROOKLYN,11204,,,2
43027,1778,72ND,ST,BROOKLYN,11204,,,2
43028,1722,73RD,ST,BROOKLYN,11204,,,2
43029,1728,73RD,ST,BROOKLYN,11204,,,2
43030,2040,73RD,ST,BROOKLYN,11204,,,2
43031,2044,73RD,ST,BROOKLYN,11204,,,2
43032,2058,73RD,ST,BROOKLYN,11204,,,2
43033,2062,73RD,ST,BROOKLYN,11204,,,2
43034,2066,73RD,ST,BROOKLYN,11204,,,2
43035,1709,74TH,ST,BROOKLYN,11204,,,2
43036,1643,75TH,ST,BROOKLYN,11204,,,2
43037,1770,75TH,ST,BROOKLYN,11204,,,2
43038,1901,75TH,ST,BROOKLYN,11204,,,2
43039,1907,75TH,ST,BROOKLYN,11204,,,2
43040,1913,75TH,ST,BROOKLYN,11204,,,2
43041,1919,75TH,ST,BROOKLYN,11204,,,2
43043,1936,75TH,ST,BROOKLYN,11204,,,2
43058,6201,BAY,PKWY,BROOKLYN,11204,,,2
43059,6220,BAY,PKWY,BROOKLYN,11204,,,2
43060,6301,BAY,PKWY,BROOKLYN,11204,,,2
43061,6309,BAY,PKWY,BROOKLYN,11204,,,2
43062,6601,BAY,PKWY,BROOKLYN,11204,,,2
43063,7000,BAY,PKWY,BROOKLYN,11204,,,2
43064,7101,BAY,PKWY,BROOKLYN,11204,,,2
43065,7201,BAY,PKWY,BROOKLYN,11204,,,2
43066,7322,BAY,PKWY,BROOKLYN,11204,,,2
43067,7402,BAY,PKWY,BROOKLYN,11204,,,2
43068,1620,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43069,1782,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43070,1801,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43071,1822,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43072,1827,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43074,1906,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43075,1911,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43076,1912,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43078,1926,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43079,1930,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43081,1950,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43082,1965,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43083,2014,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43084,2022,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43086,2028,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43087,2046,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43088,2050,BAY RIDGE,AVE,BROOKLYN,11204,,,2
43090,2069,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43091,2078,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43092,2101,BAY RIDGE,PKWY,BROOKLYN,11204,,,2
43094,1479,DAHILL,RD,BROOKLYN,11204,,,2
43095,1529,DAHILL,RD,BROOKLYN,11204,,,2
43096,1545,DAHILL,RD,BROOKLYN,11204,,,2
43097,1516,W 10TH,ST,BROOKLYN,11204,,,2
43098,1547,W 10TH,ST,BROOKLYN,11204,,,2
43099,1560,W 10TH,ST,BROOKLYN,11204,,,2
43100,1564,W 10TH,ST,BROOKLYN,11204,,,2
43101,1568,W 10TH,ST,BROOKLYN,11204,,,2
43102,1514,W 11TH,ST,BROOKLYN,11204,,,2
43103,1525,W 11TH,ST,BROOKLYN,11204,,,2
43104,1515,W 1ST,ST,BROOKLYN,11204,,,2
43105,1543,W 1ST,ST,BROOKLYN,11204,,,2
43106,1544,W 1ST,ST,BROOKLYN,11204,,,2
43107,1518,W 3RD,ST,BROOKLYN,11204,,,2
43108,1518,W 4TH,ST,BROOKLYN,11204,,,2
43109,1522,W 4TH,ST,BROOKLYN,11204,,,2
43110,1526,W 4TH,ST,BROOKLYN,11204,,,2
43111,1587,W 4TH,ST,BROOKLYN,11204,,,2
43112,1432,W 5TH,ST,BROOKLYN,11204,,,2
43113,1502,W 5TH,ST,BROOKLYN,11204,,,2
43114,1516,W 5TH,ST,BROOKLYN,11204,,,2
43115,1312,W 6TH,ST,BROOKLYN,11204,,,2
43116,1313,W 6TH,ST,BROOKLYN,11204,,,2
43117,1367,W 6TH,ST,BROOKLYN,11204,,,2
43118,1501,W 6TH,ST,BROOKLYN,11204,,,2
43119,1315,W 7TH,ST,BROOKLYN,11204,,,2
43120,1328,W 7TH,ST,BROOKLYN,11204,,,2
43121,1362,W 7TH,ST,BROOKLYN,11204,,,2
43122,1365,W 7TH,ST,BROOKLYN,11204,,,2
43123,1543,W 7TH,ST,BROOKLYN,11204,,,2
43124,1407,W 8TH,ST,BROOKLYN,11204,,,2
43125,1415,W 8TH,ST,BROOKLYN,11204,,,2
43126,1436,W 8TH,ST,BROOKLYN,11204,,,2
43127,1446,W 8TH,ST,BROOKLYN,11204,,,2
43128,1514,W 8TH,ST,BROOKLYN,11204,,,2
43129,1590,W 8TH,ST,BROOKLYN,11204,,,2
43130,1528,W 9TH,ST,BROOKLYN,11204,,,2
43131,1535,W 9TH,ST,BROOKLYN,11204,,,2
43132,1539,W 9TH,ST,BROOKLYN,11204,,,2
43133,104,ADELPHI,ST,BROOKLYN,11205,,,2
43134,110,ADELPHI,ST,BROOKLYN,11205,,,2
43135,145,ADELPHI,ST,BROOKLYN,11205,,,2
43136,154,ADELPHI,ST,BROOKLYN,11205,,,2
43137,2,ADELPHI,ST,BROOKLYN,11205,,,2
43138,21,ADELPHI,ST,BROOKLYN,11205,,,2
43139,23,ADELPHI,ST,BROOKLYN,11205,,,2
43140,250,ADELPHI,ST,BROOKLYN,11205,,,2
43141,257,ADELPHI,ST,BROOKLYN,11205,,,2
43142,1018,BEDFORD,AVE,BROOKLYN,11205,,,2
43143,1020,BEDFORD,AVE,BROOKLYN,11205,,,2
43144,1022,BEDFORD,AVE,BROOKLYN,11205,,,2
43145,837,BEDFORD,AVE,BROOKLYN,11205,,,2
43146,868,BEDFORD,AVE,BROOKLYN,11205,,,2
43147,870,BEDFORD,AVE,BROOKLYN,11205,,,2
43148,902,BEDFORD,AVE,BROOKLYN,11205,,,2
43149,904,BEDFORD,AVE,BROOKLYN,11205,,,2
43150,914,BEDFORD,AVE,BROOKLYN,11205,,,2
43151,115,CARLTON,AVE,BROOKLYN,11205,,,2
43152,117,CARLTON,AVE,BROOKLYN,11205,,,2
43153,119,CARLTON,AVE,BROOKLYN,11205,,,2
43154,129,CARLTON,AVE,BROOKLYN,11205,,,2
43155,141,CARLTON,AVE,BROOKLYN,11205,,,2
43156,222,CARLTON,AVE,BROOKLYN,11205,,,2
43158,312,CARLTON,AVE,BROOKLYN,11205,,,2
43159,34,CARLTON,AVE,BROOKLYN,11205,,,2
43160,89,CARLTON,AVE,BROOKLYN,11205,,,2
43161,249,CLASSON,AVE,BROOKLYN,11205,,,2
43162,279,CLASSON,AVE,BROOKLYN,11205,,,2
43163,285,CLASSON,AVE,BROOKLYN,11205,,,2
43164,287,CLASSON,AVE,BROOKLYN,11205,,,2
43165,289,CLASSON,AVE,BROOKLYN,11205,,,2
43166,129,CLERMONT,AVE,BROOKLYN,11205,,,2
43167,150,CLERMONT,AVE,BROOKLYN,11205,,,2
43168,171,CLERMONT,AVE,BROOKLYN,11205,,,2
43169,231,CLERMONT,AVE,BROOKLYN,11205,,,2
43170,235,CLERMONT,AVE,BROOKLYN,11205,,,2
43171,283,CLERMONT,AVE,BROOKLYN,11205,,,2
43172,45,CLERMONT,AVE,BROOKLYN,11205,,,2
43173,87,CLERMONT,AVE,BROOKLYN,11205,,,2
43174,90,CLERMONT,AVE,BROOKLYN,11205,,,2
43175,119,CLINTON,AVE,BROOKLYN,11205,,,2
43176,155,CLINTON,AVE,BROOKLYN,11205,,,2
43177,165,CLINTON,AVE,BROOKLYN,11205,,,2
43178,185,CLINTON,AVE,BROOKLYN,11205,,,2
43179,193,CLINTON,AVE,BROOKLYN,11205,,,2
43180,196,CLINTON,AVE,BROOKLYN,11205,,,2
43181,201,CLINTON,AVE,BROOKLYN,11205,,,2
43182,205,CLINTON,AVE,BROOKLYN,11205,,,2
43183,209,CLINTON,AVE,BROOKLYN,11205,,,2
43184,210,CLINTON,AVE,BROOKLYN,11205,,,2
43185,219,CLINTON,AVE,BROOKLYN,11205,,,2
43186,258,CLINTON,AVE,BROOKLYN,11205,,,2
43187,262,CLINTON,AVE,BROOKLYN,11205,,,2
43188,270,CLINTON,AVE,BROOKLYN,11205,,,2
43189,314,CLINTON,AVE,BROOKLYN,11205,,,2
43190,316,CLINTON,AVE,BROOKLYN,11205,,,2
43191,325,CLINTON,AVE,BROOKLYN,11205,,,2
43192,336,CLINTON,AVE,BROOKLYN,11205,,,2
43193,340,CLINTON,AVE,BROOKLYN,11205,,,2
43194,88,CLINTON,AVE,BROOKLYN,11205,,,2
43195,217,CUMBERLAND,ST,BROOKLYN,11205,,,2
43196,218,CUMBERLAND,ST,BROOKLYN,11205,,,2
43197,220,CUMBERLAND,ST,BROOKLYN,11205,,,2
43198,233,CUMBERLAND,ST,BROOKLYN,11205,,,2
43199,247,CUMBERLAND,ST,BROOKLYN,11205,,,2
43200,253,CUMBERLAND,ST,BROOKLYN,11205,,,2
43201,260,CUMBERLAND,ST,BROOKLYN,11205,,,2
43202,40,CUMBERLAND,ST,BROOKLYN,11205,,,2
43203,43,CUMBERLAND,ST,BROOKLYN,11205,,,2
43204,183,DEKALB,AVE,BROOKLYN,11205,,,2
43205,431,DEKALB,AVE,BROOKLYN,11205,,,2
43206,435,DEKALB,AVE,BROOKLYN,11205,,,2
43207,437,DEKALB,AVE,BROOKLYN,11205,,,2
43208,443,DEKALB,AVE,BROOKLYN,11205,,,2
43209,445,DEKALB,AVE,BROOKLYN,11205,,,2
43210,447,DEKALB,AVE,BROOKLYN,11205,,,2
43211,455,DEKALB,AVE,BROOKLYN,11205,,,2
43212,459,DEKALB,AVE,BROOKLYN,11205,,,2
43213,461,DEKALB,AVE,BROOKLYN,11205,,,2
43214,125,EMERSON,PL,BROOKLYN,11205,,,2
43215,139,EMERSON,PL,BROOKLYN,11205,,,2
43216,100,FRANKLIN,AVE,BROOKLYN,11205,,,2
43217,129,FRANKLIN,AVE,BROOKLYN,11205,,,2
43218,140,FRANKLIN,AVE,BROOKLYN,11205,,,2
43219,162,FRANKLIN,AVE,BROOKLYN,11205,,,2
43220,164,FRANKLIN,AVE,BROOKLYN,11205,,,2
43221,166,FRANKLIN,AVE,BROOKLYN,11205,,,2
43222,234,FRANKLIN,AVE,BROOKLYN,11205,,,2
43223,94,FRANKLIN,AVE,BROOKLYN,11205,,,2
43224,105,GRAND,AVE,BROOKLYN,11205,,,2
43226,65,GRAND,AVE,BROOKLYN,11205,,,2
43227,67,GRAND,AVE,BROOKLYN,11205,,,2
43228,71,GRAND,AVE,BROOKLYN,11205,,,2
43229,83,HALL,ST,BROOKLYN,11205,,,2
43230,842,KENT,AVE,BROOKLYN,11205,,,2
43231,843,KENT,AVE,BROOKLYN,11205,,,2
43232,844,KENT,AVE,BROOKLYN,11205,,,2
43233,894,KENT,AVE,BROOKLYN,11205,,,2
43234,904,KENT,AVE,BROOKLYN,11205,,,2
43235,918,KENT,AVE,BROOKLYN,11205,,,2
43236,944,KENT,AVE,BROOKLYN,11205,,,2
43237,41,KOSCIUSZKO,ST,BROOKLYN,11205,,,2
43238,70,KOSCIUSZKO,ST,BROOKLYN,11205,,,2
43239,480,LAFAYETTE,AVE,BROOKLYN,11205,,,2
43240,535,LAFAYETTE,AVE,BROOKLYN,11205,,,2
43241,556,LAFAYETTE,AVE,BROOKLYN,11205,,,2
43242,412,MYRTLE,AVE,BROOKLYN,11205,,,2
43243,509,MYRTLE,AVE,BROOKLYN,11205,,,2
43244,551,MYRTLE,AVE,BROOKLYN,11205,,,2
43245,596,MYRTLE,AVE,BROOKLYN,11205,,,2
43246,633,MYRTLE,AVE,BROOKLYN,11205,,,2
43247,652,MYRTLE,AVE,BROOKLYN,11205,,,2
43248,655,MYRTLE,AVE,BROOKLYN,11205,,,2
43249,684,MYRTLE,AVE,BROOKLYN,11205,,,2
43250,684,MYRTLE,AVE,BROOKLYN,11205,,,2
43251,713,MYRTLE,AVE,BROOKLYN,11205,,,2
43252,740,MYRTLE,AVE,BROOKLYN,11205,,,2
43253,32,NOSTRAND,AVE,BROOKLYN,11205,,,2
43254,34,NOSTRAND,AVE,BROOKLYN,11205,,,2
43255,38,NOSTRAND,AVE,BROOKLYN,11205,,,2
43256,40,NOSTRAND,AVE,BROOKLYN,11205,,,2
43257,163,PARK,AVE,BROOKLYN,11205,,,2
43258,495,PARK,AVE,BROOKLYN,11205,,,2
43259,131,RYERSON,ST,BROOKLYN,11205,,,2
43260,12,SAINT JAMES,PL,BROOKLYN,11205,,,2
43261,193,SKILLMAN,ST,BROOKLYN,11205,,,2
43262,230,SKILLMAN,ST,BROOKLYN,11205,,,2
43263,282,SKILLMAN,ST,BROOKLYN,11205,,,2
43264,88,SKILLMAN,ST,BROOKLYN,11205,,,2
43265,234,SPENCER,ST,BROOKLYN,11205,,,2
43266,3,SPENCER,CT,BROOKLYN,11205,,,2
43267,5,SPENCER,CT,BROOKLYN,11205,,,2
43268,53,SPENCER,ST,BROOKLYN,11205,,,2
43269,104,STEUBEN,ST,BROOKLYN,11205,,,2
43270,106,STEUBEN,ST,BROOKLYN,11205,,,2
43271,64,STEUBEN,ST,BROOKLYN,11205,,,2
43272,66,STEUBEN,ST,BROOKLYN,11205,,,2
43273,75,STEUBEN,ST,BROOKLYN,11205,,,2
43274,119,TAAFFE,PL,BROOKLYN,11205,,,2
43275,138,TAAFFE,PL,BROOKLYN,11205,,,2
43276,207,TAAFFE,PL,BROOKLYN,11205,,,2
43277,211,TAAFFE,PL,BROOKLYN,11205,,,2
43278,122,VANDERBILT,AVE,BROOKLYN,11205,,,2
43279,246,VANDERBILT,AVE,BROOKLYN,11205,,,2
43280,254,VANDERBILT,AVE,BROOKLYN,11205,,,2
43281,299,VANDERBILT,AVE,BROOKLYN,11205,,,2
43282,122,WALWORTH,ST,BROOKLYN,11205,,,2
43283,167,WASHINGTON,PARK,BROOKLYN,11205,,,2
43284,169,WASHINGTON,PARK,BROOKLYN,11205,,,2
43285,171,WASHINGTON,PARK,BROOKLYN,11205,,,2
43286,195,WASHINGTON,PARK,BROOKLYN,11205,,,2
43287,206,WASHINGTON,PARK,BROOKLYN,11205,,,2
43288,208,WASHINGTON,PARK,BROOKLYN,11205,,,2
43289,228,WASHINGTON,AVE,BROOKLYN,11205,,,2
43290,235,WASHINGTON,AVE,BROOKLYN,11205,,,2
43291,240,WASHINGTON,AVE,BROOKLYN,11205,,,2
43292,250,WASHINGTON,AVE,BROOKLYN,11205,,,2
43293,251,WASHINGTON,AVE,BROOKLYN,11205,,,2
43294,253,WASHINGTON,AVE,BROOKLYN,11205,,,2
43295,260,WASHINGTON,AVE,BROOKLYN,11205,,,2
43296,266,WASHINGTON,AVE,BROOKLYN,11205,,,2
43297,277,WASHINGTON,AVE,BROOKLYN,11205,,,2
43298,295,WASHINGTON,AVE,BROOKLYN,11205,,,2
43299,311,WASHINGTON,AVE,BROOKLYN,11205,,,2
43300,312,WASHINGTON,AVE,BROOKLYN,11205,,,2
43301,126,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43302,286,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43303,290,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43304,292,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43305,294,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43306,335,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43307,363,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43308,382,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43309,65,WILLOUGHBY,AVE,BROOKLYN,11205,,,2
43310,27,BEAVER,ST,BROOKLYN,11206,,,2
43311,691,BEDFORD,AVE,BROOKLYN,11206,,,2
43312,122,BOERUM,ST,BROOKLYN,11206,,,2
43313,153,BOERUM,ST,BROOKLYN,11206,,,2
43318,206,BUSHWICK,AVE,BROOKLYN,11206,,,2
43319,222,BUSHWICK,AVE,BROOKLYN,11206,,,2
43320,225,BUSHWICK,AVE,BROOKLYN,11206,,,2
43322,241,BUSHWICK,AVE,BROOKLYN,11206,,,2
43323,251,BUSHWICK,AVE,BROOKLYN,11206,,,2
43324,253,BUSHWICK,AVE,BROOKLYN,11206,,,2
43325,435,BUSHWICK,AVE,BROOKLYN,11206,,,2
43326,443,BUSHWICK,AVE,BROOKLYN,11206,,,2
43327,459,BUSHWICK,AVE,BROOKLYN,11206,,,2
43328,465,BUSHWICK,AVE,BROOKLYN,11206,,,2
43329,533,BUSHWICK,AVE,BROOKLYN,11206,,,2
43330,555,BUSHWICK,AVE,BROOKLYN,11206,,,2
43331,100,CENTRAL,AVE,BROOKLYN,11206,,,2
43333,63,CENTRAL,AVE,BROOKLYN,11206,,,2
43334,79,CENTRAL,AVE,BROOKLYN,11206,,,2
43335,89,CENTRAL,AVE,BROOKLYN,11206,,,2
43336,91,CENTRAL,AVE,BROOKLYN,11206,,,2
43337,93,CENTRAL,AVE,BROOKLYN,11206,,,2
43338,94,CENTRAL,AVE,BROOKLYN,11206,,,2
43339,97,CENTRAL,AVE,BROOKLYN,11206,,,2
43340,99,CENTRAL,AVE,BROOKLYN,11206,,,2
43341,29,COOK,ST,BROOKLYN,11206,,,2
43342,9,COOK,ST,BROOKLYN,11206,,,2
43343,298,ELLERY,ST,BROOKLYN,11206,,,2
43344,306,ELLERY,ST,BROOKLYN,11206,,,2
43345,319,ELLERY,ST,BROOKLYN,11206,,,2
43346,321,ELLERY,ST,BROOKLYN,11206,,,2
43347,98,ELLERY,ST,BROOKLYN,11206,,,2
43348,137,EVERGREEN,AVE,BROOKLYN,11206,,,2
43349,166,EVERGREEN,AVE,BROOKLYN,11206,,,2
43350,21,FAYETTE,ST,BROOKLYN,11206,,,2
43351,563,FLUSHING,AVE,BROOKLYN,11206,,,2
43352,684,FLUSHING,AVE,BROOKLYN,11206,,,2
43353,794,FLUSHING,AVE,BROOKLYN,11206,,,2
43354,806,FLUSHING,AVE,BROOKLYN,11206,,,2
43355,886,FLUSHING,AVE,BROOKLYN,11206,,,2
43357,72,GEORGE,ST,BROOKLYN,11206,,,2
43358,76,GEORGE,ST,BROOKLYN,11206,,,2
43359,86,GEORGE,ST,BROOKLYN,11206,,,2
43360,88,GEORGE,ST,BROOKLYN,11206,,,2
43361,90,GEORGE,ST,BROOKLYN,11206,,,2
43362,106,GERRY,ST,BROOKLYN,11206,,,2
43363,124,GRAHAM,AVE,BROOKLYN,11206,,,2
43364,158,GRAHAM,AVE,BROOKLYN,11206,,,2
43365,161,GRAHAM,AVE,BROOKLYN,11206,,,2
43366,164,GRAHAM,AVE,BROOKLYN,11206,,,2
43367,179,GRAHAM,AVE,BROOKLYN,11206,,,2
43368,185,GRAHAM,AVE,BROOKLYN,11206,,,2
43369,258,GRAHAM,AVE,BROOKLYN,11206,,,2
43370,35,GRAHAM,AVE,BROOKLYN,11206,,,2
43371,58,GRAHAM,AVE,BROOKLYN,11206,,,2
43372,73,GRAHAM,AVE,BROOKLYN,11206,,,2
43373,82,GRAHAM,AVE,BROOKLYN,11206,,,2
43374,84,GRAHAM,AVE,BROOKLYN,11206,,,2
43375,92,GRAHAM,AVE,BROOKLYN,11206,,,2
43376,94,GRAHAM,AVE,BROOKLYN,11206,,,2
43377,97,GRAHAM,AVE,BROOKLYN,11206,,,2
43378,101,HARRISON,AVE,BROOKLYN,11206,,,2
43379,20,HARRISON,PL,BROOKLYN,11206,,,2
43380,145,HART,ST,BROOKLYN,11206,,,2
43381,210,HART,ST,BROOKLYN,11206,,,2
43382,247,HART,ST,BROOKLYN,11206,,,2
43383,251,HART,ST,BROOKLYN,11206,,,2
43384,255,HART,ST,BROOKLYN,11206,,,2
43385,332,HART,ST,BROOKLYN,11206,,,2
43386,334,HART,ST,BROOKLYN,11206,,,2
43387,71,HART,ST,BROOKLYN,11206,,,2
43388,90,HART,ST,BROOKLYN,11206,,,2
43389,92,HART,ST,BROOKLYN,11206,,,2
43390,94,HART,ST,BROOKLYN,11206,,,2
43391,177,HOPKINS,ST,BROOKLYN,11206,,,2
43392,17,HUMBOLDT,ST,BROOKLYN,11206,,,2
43393,183,HUMBOLDT,ST,BROOKLYN,11206,,,2
43394,19,HUMBOLDT,ST,BROOKLYN,11206,,,2
43395,194,HUMBOLDT,ST,BROOKLYN,11206,,,2
43396,276,HUMBOLDT,ST,BROOKLYN,11206,,,2
43397,277,HUMBOLDT,ST,BROOKLYN,11206,,,2
43398,278,HUMBOLDT,ST,BROOKLYN,11206,,,2
43399,27,INGRAHAM,ST,BROOKLYN,11206,,,2
43400,29,INGRAHAM,ST,BROOKLYN,11206,,,2
43401,140,JEFFERSON,ST,BROOKLYN,11206,,,2
43402,146,JEFFERSON,ST,BROOKLYN,11206,,,2
43403,17,JEFFERSON,ST,BROOKLYN,11206,,,2
43404,170,JEFFERSON,ST,BROOKLYN,11206,,,2
43405,172,JEFFERSON,ST,BROOKLYN,11206,,,2
43406,181,JEFFERSON,ST,BROOKLYN,11206,,,2
43407,183,JEFFERSON,ST,BROOKLYN,11206,,,2
43408,185,JEFFERSON,ST,BROOKLYN,11206,,,2
43409,186,JEFFERSON,ST,BROOKLYN,11206,,,2
43410,188,JEFFERSON,ST,BROOKLYN,11206,,,2
43411,19,JEFFERSON,ST,BROOKLYN,11206,,,2
43412,194,JEFFERSON,ST,BROOKLYN,11206,,,2
43413,41,JEFFERSON,ST,BROOKLYN,11206,,,2
43414,73,JEFFERSON,ST,BROOKLYN,11206,,,2
43415,75,JEFFERSON,ST,BROOKLYN,11206,,,2
43416,77,JEFFERSON,ST,BROOKLYN,11206,,,2
43417,79,JEFFERSON,ST,BROOKLYN,11206,,,2
43418,140,JOHNSON,AVE,BROOKLYN,11206,,,2
43419,158,JOHNSON,AVE,BROOKLYN,11206,,,2
43420,185,JOHNSON,AVE,BROOKLYN,11206,,,2
43421,191,JOHNSON,AVE,BROOKLYN,11206,,,2
43422,193,JOHNSON,AVE,BROOKLYN,11206,,,2
43423,199,JOHNSON,AVE,BROOKLYN,11206,,,2
43424,201,JOHNSON,AVE,BROOKLYN,11206,,,2
43425,205,JOHNSON,AVE,BROOKLYN,11206,,,2
43426,239,LEE,AVE,BROOKLYN,11206,,,2
43427,273,LEE,AVE,BROOKLYN,11206,,,2
43428,112,LEONARD,ST,BROOKLYN,11206,,,2
43429,114,LEONARD,ST,BROOKLYN,11206,,,2
43430,116,LEONARD,ST,BROOKLYN,11206,,,2
43431,118,LEONARD,ST,BROOKLYN,11206,,,2
43432,120,LEONARD,ST,BROOKLYN,11206,,,2
43433,122,LEONARD,ST,BROOKLYN,11206,,,2
43434,147,LEONARD,ST,BROOKLYN,11206,,,2
43435,149,LEONARD,ST,BROOKLYN,11206,,,2
43436,42,LEWIS,AVE,BROOKLYN,11206,,,2
43437,58,LEWIS,AVE,BROOKLYN,11206,,,2
43438,62,LEWIS,AVE,BROOKLYN,11206,,,2
43439,66,LEWIS,AVE,BROOKLYN,11206,,,2
43440,72,LEWIS,AVE,BROOKLYN,11206,,,2
43441,11,LOCUST,ST,BROOKLYN,11206,,,2
43442,13,LOCUST,ST,BROOKLYN,11206,,,2
43443,19,LOCUST,ST,BROOKLYN,11206,,,2
43444,20,LOCUST,ST,BROOKLYN,11206,,,2
43445,21,LOCUST,ST,BROOKLYN,11206,,,2
43446,22,LOCUST,ST,BROOKLYN,11206,,,2
43447,157,LORIMER,ST,BROOKLYN,11206,,,2
43448,25,LORIMER,ST,BROOKLYN,11206,,,2
43449,33,LORIMER,ST,BROOKLYN,11206,,,2
43450,345,LORIMER,ST,BROOKLYN,11206,,,2
43451,410,LORIMER,ST,BROOKLYN,11206,,,2
43452,429,LORIMER,ST,BROOKLYN,11206,,,2
43453,43,LORIMER,ST,BROOKLYN,11206,,,2
43454,433,LORIMER,ST,BROOKLYN,11206,,,2
43455,442,LORIMER,ST,BROOKLYN,11206,,,2
43456,47,LORIMER,ST,BROOKLYN,11206,,,2
43457,148,LYNCH,ST,BROOKLYN,11206,,,2
43458,114,MANHATTAN,AVE,BROOKLYN,11206,,,2
43459,222,MANHATTAN,AVE,BROOKLYN,11206,,,2
43460,226,MANHATTAN,AVE,BROOKLYN,11206,,,2
43461,230,MANHATTAN,AVE,BROOKLYN,11206,,,2
43462,365,MARCY,AVE,BROOKLYN,11206,,,2
43463,367,MARCY,AVE,BROOKLYN,11206,,,2
43464,529,MARCY,AVE,BROOKLYN,11206,,,2
43465,598,MARCY,AVE,BROOKLYN,11206,,,2
43467,651,MARCY,AVE,BROOKLYN,11206,,,2
43468,652,MARCY,AVE,BROOKLYN,11206,,,2
43469,653,MARCY,AVE,BROOKLYN,11206,,,2
43470,100,MARTIN LUTHER KING JR,PL,BROOKLYN,11206,,,2
43471,102,MARTIN LUTHER KING JR,PL,BROOKLYN,11206,,,2
43472,113,MAUJER,ST,BROOKLYN,11206,,,2
43473,115,MAUJER,ST,BROOKLYN,11206,,,2
43474,117,MAUJER,ST,BROOKLYN,11206,,,2
43475,119,MAUJER,ST,BROOKLYN,11206,,,2
43476,121,MAUJER,ST,BROOKLYN,11206,,,2
43477,14,MAUJER,ST,BROOKLYN,11206,,,2
43478,147,MAUJER,ST,BROOKLYN,11206,,,2
